Date,Open,High,Low,Close,Adj Close,Volume
2009-09-07,20.850000,21.790001,20.830999,21.688999,19.834475,666210
2009-09-08,21.688999,21.799999,21.462999,21.799999,19.935986,482740
2009-09-09,21.580000,22.239000,21.580000,22.233999,20.332874,711590
2009-09-10,22.233999,22.930000,21.860001,22.209000,20.310017,481210
2009-09-11,22.049999,22.104000,21.500000,21.792999,19.929581,510450
2009-09-14,21.500000,22.099001,21.500000,22.099001,20.209423,251960
2009-09-15,22.000000,22.100000,21.700001,22.000000,20.118885,292810
2009-09-16,22.510000,22.965000,22.461000,22.899000,20.941015,799510
2009-09-17,23.000000,23.462999,22.910000,23.042000,21.071789,299550
2009-09-18,22.820000,22.969000,22.197001,22.245001,20.342939,548020
2009-09-21,22.299999,22.406000,21.988001,22.198000,20.299953,390300
2009-09-22,22.170000,22.500000,22.108000,22.302999,20.395975,175180
2009-09-23,22.211000,22.754999,22.211000,22.563999,20.634659,295960
2009-09-24,22.452999,22.707001,21.999001,22.499001,20.575216,401510
2009-09-25,22.400000,22.612000,22.299999,22.450001,20.530407,345430
2009-09-28,22.549999,22.549999,21.698000,22.150999,20.256979,458430
2009-09-29,22.219999,22.298000,21.809999,22.205999,20.307268,401340
2009-09-30,22.552000,23.077999,22.450001,22.693001,20.752632,728940
2009-10-01,22.690001,22.718000,22.000999,22.058001,20.171925,228000
2009-10-02,21.900000,21.965000,21.002001,21.148001,19.339733,411250
2009-10-05,21.042999,21.586000,21.014999,21.299999,19.478737,476190
2009-10-06,21.400000,22.624001,21.329000,22.299999,20.393232,590980
2009-10-07,22.882000,23.535000,22.450001,22.500999,20.577047,1156450
2009-10-08,22.823000,22.858000,22.400000,22.459000,20.538635,527550
2009-10-09,22.618000,22.743999,22.500000,22.610001,20.676727,347010
2009-10-12,22.600000,22.820999,22.584999,22.778999,20.831276,288910
2009-10-13,22.940001,22.940001,22.370001,22.510000,20.585276,206380
2009-10-14,22.700001,23.299999,22.590000,23.160000,21.179697,418980
2009-10-15,23.069000,23.172001,22.856001,23.033001,21.063560,316960
2009-10-16,23.270000,23.270000,22.476000,22.608999,20.675812,244810
2009-10-19,22.747000,23.099001,22.732000,23.098000,21.122999,269730
2009-10-20,23.299999,23.299999,22.417999,22.495001,20.571562,297720
2009-10-21,22.000000,22.225000,21.344999,21.850000,19.981712,861150
2009-10-22,21.399000,21.695999,21.000000,21.431000,19.598536,460660
2009-10-23,21.520000,21.959999,21.510000,21.510000,19.670780,352500
2009-10-26,21.719000,21.861000,21.172001,21.233000,19.417465,276180
2009-10-27,21.330999,21.330999,20.610001,20.698999,18.929129,344340
2009-10-28,20.600000,20.600000,19.787001,19.961000,18.254232,681300
2009-10-29,19.799999,21.000000,19.723000,20.955000,19.163237,511220
2009-10-30,21.052000,21.552000,20.625000,20.771999,18.995884,405920
2009-11-02,20.898001,21.254999,20.621000,21.139000,19.331503,413130
2009-11-03,20.844000,21.077999,20.701000,20.931000,19.141287,343190
2009-11-04,20.988001,21.966000,20.988001,21.893000,20.021032,323760
2009-11-05,21.825001,22.270000,21.466000,22.229000,20.328304,421710
2009-11-06,22.155001,22.568001,22.037001,22.299999,20.393232,321470
2009-11-09,22.292999,23.846001,22.292999,23.294001,21.302242,614050
2009-11-10,23.200001,23.568001,23.002001,23.100000,21.124830,315240
2009-11-11,23.049999,23.438999,22.804001,23.032000,21.062641,425270
2009-11-12,22.850000,23.600000,22.850000,23.326000,21.331505,272090
2009-11-13,23.059999,23.500000,22.924000,23.070000,21.097395,200590
2009-11-16,23.090000,23.613001,23.079000,23.333000,21.337910,227800
2009-11-17,23.136000,23.400000,22.938999,23.000000,21.033381,169100
2009-11-18,22.889999,22.969999,22.431000,22.688999,20.748972,459750
2009-11-19,22.540001,22.767000,22.115000,22.171000,20.275261,268860
2009-11-20,22.344999,22.691000,22.236000,22.236000,20.334707,436960
2009-11-23,22.299000,23.294001,22.299000,23.146000,21.166899,281600
2009-11-24,23.041000,23.348000,22.700001,23.069000,21.096476,320690
2009-11-25,23.106001,23.663000,23.100000,23.587000,21.570189,308430
2009-11-26,23.538000,23.620001,22.530001,22.653999,20.716963,324740
2009-11-27,22.218000,23.170000,22.000000,23.139000,21.160492,356690
2009-11-30,23.069000,23.280001,22.867001,22.879999,20.923641,259060
2009-12-01,23.198000,23.400000,23.083000,23.355000,21.358027,234400
2009-12-02,23.355000,23.591000,23.336000,23.589001,21.572018,149720
2009-12-03,23.655001,23.743000,23.299999,23.504999,21.495199,308380
2009-12-04,23.318001,24.166000,23.200001,24.073999,22.015547,379340
2009-12-07,24.177000,24.177000,23.673000,23.705999,21.679014,257970
2009-12-08,23.700001,23.898001,23.111000,23.256001,21.267494,181720
2009-12-09,23.052000,23.228001,22.733000,23.002001,21.035206,222210
2009-12-10,23.094999,23.555000,23.000000,23.313999,21.320532,171000
2009-12-11,23.400000,23.691000,23.277000,23.497999,21.488798,216110
2009-12-14,23.600000,23.600000,23.240999,23.466999,21.460451,193180
2009-12-15,23.600000,23.700001,23.156000,23.268000,21.278463,226020
2009-12-16,23.500000,23.799999,23.343000,23.650999,21.628714,266220
2009-12-17,23.500000,23.680000,23.365000,23.478001,21.470507,285480
2009-12-18,23.594000,23.938999,23.216999,23.216999,21.231825,478170
2009-12-21,23.351000,23.461000,23.035000,23.108999,21.133060,261510
2009-12-22,23.042999,23.542999,23.042999,23.402000,21.401007,136670
2009-12-23,23.500000,23.514999,23.200001,23.320000,21.326023,104870
2009-12-28,23.400000,23.568001,23.268000,23.528000,21.516233,46670
2009-12-29,23.485001,23.580000,23.431000,23.462000,21.455875,76260
2009-12-30,23.424000,23.547001,23.184000,23.184000,21.201645,94220
2010-01-04,23.275000,24.090000,23.120001,24.090000,22.030176,174090
2010-01-05,24.080000,24.415001,23.700001,24.010000,21.957018,278820
2010-01-06,24.010000,24.135000,23.264999,23.625000,21.604939,166760
2010-01-07,23.620001,23.750000,23.375000,23.504999,21.495199,161690
2010-01-08,23.555000,23.565001,22.990000,23.215000,21.229994,296050
2010-01-11,23.485001,23.485001,22.780001,23.000000,21.033381,317030
2010-01-12,23.180000,23.180000,22.500000,22.565001,20.635576,201820
2010-01-13,22.500000,22.750000,21.934999,22.549999,20.621857,308980
2010-01-14,22.805000,23.040001,22.525000,22.955000,20.992229,204720
2010-01-15,23.100000,23.600000,23.030001,23.305000,21.312302,502920
2010-01-18,23.000000,23.934999,22.900000,23.485001,21.476910,429320
2010-01-19,23.385000,23.760000,23.350000,23.690001,21.664379,305870
2010-01-20,23.629999,23.805000,23.129999,23.215000,21.229994,193340
2010-01-21,23.305000,23.375000,22.320000,22.400000,20.484684,203500
2010-01-22,22.205000,22.389999,21.299999,21.650000,19.798809,700310
2010-01-25,21.299999,22.725000,21.299999,22.465000,20.544121,366810
2010-01-26,22.385000,22.690001,22.190001,22.650000,20.713306,216270
2010-01-27,22.400000,22.754999,22.100000,22.424999,20.507544,323920
2010-01-28,22.770000,22.770000,21.600000,21.600000,19.753088,433400
2010-01-29,21.600000,22.200001,21.219999,22.125000,20.233196,600170
2010-02-01,22.120001,22.160000,21.545000,21.795000,19.931414,303190
2010-02-02,21.785000,21.840000,21.475000,21.730000,19.871971,254730
2010-02-03,21.709999,21.715000,20.660000,20.840000,19.058073,660580
2010-02-04,20.980000,21.110001,20.635000,20.705000,18.934614,622780
2010-02-05,20.600000,20.600000,20.000000,20.215000,18.486513,677920
2010-02-08,20.315001,20.700001,20.174999,20.570000,18.811157,727500
2010-02-09,20.600000,21.469999,20.570000,21.105000,19.300411,577720
2010-02-10,21.334999,21.370001,20.754999,20.920000,19.131233,294550
2010-02-11,20.975000,21.264999,20.790001,21.049999,19.250113,353240
2010-02-12,21.290001,21.540001,20.594999,20.825001,19.044352,317150
2010-02-15,20.795000,21.245001,20.665001,20.915001,19.126657,283370
2010-02-16,21.000000,21.305000,20.620001,21.059999,19.259260,311640
2010-02-17,21.100000,21.594999,20.230000,21.485001,19.647919,771340
2010-02-18,21.575001,22.040001,21.355000,21.995001,20.114313,324870
2010-02-19,21.719999,21.950001,21.665001,21.830000,19.963415,184160
2010-02-22,21.770000,21.965000,21.355000,21.485001,19.647919,195450
2010-02-23,21.549999,21.549999,20.510000,20.785000,19.007769,430280
2010-02-24,20.905001,20.905001,20.504999,20.725000,18.952906,202320
2010-02-25,20.735001,20.799999,19.900000,20.055000,18.340195,347760
2010-02-26,20.155001,20.799999,20.004999,20.760000,18.984911,393010
2010-03-01,21.000000,21.465000,20.950001,21.465000,19.629629,341950
2010-03-02,21.434999,22.379999,21.420000,22.379999,20.466391,505010
2010-03-03,21.799999,22.045000,21.504999,21.855000,19.986284,480530
2010-03-04,21.750000,22.219999,21.605000,22.115000,20.224052,298120
2010-03-05,21.745001,22.405001,21.745001,22.350000,20.438955,276820
2010-03-08,22.434999,22.450001,22.080000,22.165001,20.269775,263100
2010-03-09,22.100000,22.174999,21.635000,21.639999,19.789671,358970
2010-03-10,21.600000,22.250000,21.600000,22.195000,20.297211,171130
2010-03-11,22.100000,22.594999,22.100000,22.370001,20.457249,228940
2010-03-12,22.520000,22.799999,22.430000,22.770000,20.823044,214720
2010-03-15,22.799999,22.799999,22.455000,22.490000,20.566986,177270
2010-03-16,22.525000,22.600000,22.440001,22.555000,20.626431,268980
2010-03-17,22.600000,22.865000,22.495001,22.770000,20.823044,226320
2010-03-18,22.950001,23.115000,22.705000,23.055000,21.083677,342820
2010-03-19,23.250000,23.535000,23.000000,23.420000,21.417465,517090
2010-03-22,23.400000,23.400000,22.855000,23.075001,21.101965,265600
2010-03-23,22.959999,23.600000,22.959999,23.475000,21.467764,192740
2010-03-24,23.500000,23.750000,23.270000,23.495001,21.486053,182510
2010-03-25,23.415001,24.070000,23.325001,24.070000,22.011889,253300
2010-03-26,24.000000,24.290001,23.799999,24.170000,22.103334,217570
2010-03-29,24.200001,24.295000,23.580000,23.820000,21.783262,221290
2010-03-30,23.834999,23.965000,23.620001,23.719999,21.691816,294600
2010-03-31,23.559999,23.665001,23.195000,23.455000,21.449472,354410
2010-04-01,23.650000,24.125000,23.615000,23.885000,21.842705,230750
2010-04-06,24.000000,24.084999,23.754999,23.900000,21.856422,295010
2010-04-07,23.900000,23.900000,23.600000,23.750000,21.719254,230150
2010-04-08,23.500000,23.590000,23.200001,23.299999,21.307728,178320
2010-04-09,23.500000,23.700001,23.410000,23.469999,21.463192,334670
2010-04-12,23.600000,23.885000,23.570000,23.740000,21.710104,336790
2010-04-13,23.745001,24.145000,23.745001,23.825001,21.787840,316560
2010-04-14,24.030001,24.825001,23.990000,24.785000,22.665754,448660
2010-04-15,24.690001,24.934999,24.514999,24.805000,22.684040,399240
2010-04-16,24.700001,25.285000,24.610001,24.959999,22.825790,500730
2010-04-19,24.700001,24.780001,24.424999,24.504999,22.409695,225830
2010-04-20,24.610001,25.080000,24.530001,25.000000,23.031544,375940
2010-04-21,24.850000,25.080000,24.665001,25.049999,23.244974,510030
2010-04-22,25.049999,25.355000,24.879999,25.049999,23.244974,390210
2010-04-23,25.320000,26.145000,25.205000,26.000000,24.126516,679860
2010-04-26,26.150000,26.500000,26.049999,26.420000,24.516254,445890
2010-04-27,26.400000,26.400000,25.360001,25.360001,23.532633,294350
